3-7-15-1band,0.208000694
3-7-15-2band,0.693297638
3-7-15-3band,0.250640756
3-7-15-4band,1.025484287
3-7-15-5band,0.273466636
3-7-17-1band,0.083860467
3-7-17-2band,0.36298772
3-7-17-3band,0.093655383
3-7-17-4band,0.681774246
3-7-17-5band,0.095371701
3-7-17-6band,1.09272524
3-7-17-7band,0.544594763
3-7-17-8band,0.005135552
3-8-14-1band,0.593918589
3-8-14-2band,0.225646465
3-8-14-3band,0.523389814
3-8-14-4band,0.462278728
3-8-14-5band,0.448600842
3-8-14-6band,0.350352023
3-8-14-7band,0.775909452
3-8-15-1band,0.306543758
3-8-15-2band,0.251973529
3-8-15-3band,0.463420962
3-8-15-4band,0.433010063
3-8-17-1band,0.302345367
3-8-17-2band,0.244028074
3-8-17-3band,0.488408466
3-8-17-4band,0.445654943
3-8-17-5band,0.527628163
3-8-17-6band,0.582707978
3-8-17-7band,0.009602536
3-8-17-8band,0.66995665
3-9-14-1band,0.672698819
3-9-14-2band,0.392619655
3-9-14-3band,0.194949129
3-9-14-4band,0.441972469
3-9-14-5band,0.081643042
3-9-14-6band,0.229048079
3-9-15-1band,0.087369874
3-9-15-2band,0.835927976
3-9-15-3band,0.089814194
3-9-15-4band,0.930934783
3-9-17-1band,0.000982277
3-9-17-2band,0.523130188
3-9-17-3band,0.14813347
3-9-17-4band,0.722349998
3-9-17-5band,0.204363242
3-9-17-6band,0.580933432
3-9-17-7band,0.009633712
3-9-17-8band,0.674564128
4-10-15-1band,0.942840456
4-10-15-2band,0.130394539
4-10-15-3band,0.043419582
4-10-15-4band,0.898343277
4-10-15-5band,0.706706816
4-10-15-6band,1.006138686
4-10-15-7band,0.720598906
4-11-15-1band,0.483980339
4-11-15-2band,0.499924668
4-11-15-3band,0.285209151
4-11-15-4band,0.976406322
4-11-15-5band,0.755460682
4-11-15-6band,0.306682605
4-11-15-7band,0.574487908
4-12-15-1band,0.661569378
4-12-15-2band,0.161221282
4-12-15-3band,0.031913238
4-12-15-4band,0.156147644
4-12-15-5band,0.905284814
4-12-15-6band,0.751995692
4-12-15-7band,0.575055213
4-13-15-1band,0.842505276
4-13-15-2band,0.086920589
4-13-15-3band,0.578324625
4-13-15-4band,0.946543999
4-13-15-5band,0.186959526
4-13-15-6band,0.78182051
4-15-15-1band,0.506488263
4-2-15-2band,0.09827113
4-2-15-3band,0.147336302
4-2-15-4band,0.19663653
4-2-15-5band,0.075164852
4-2-15-6band,0.098550389
4-2-15-7band,0.153092649
4-3-15-1band,0.017787059
4-3-15-2band,0.050471712
4-3-15-3band,0.057894571
4-3-15-4band,0.054212878
4-3-15-5band,0.083761392
4-3-15-6band,0.117419987
4-3-15-7band,0.163374337
4-4-15-1band,0.087962977
4-4-15-2band,0.541411018
4-4-15-3band,0.126159985
4-4-15-4band,0.173346133
4-4-15-5band,0.163830206
4-4-15-6band,0.082515819
4-4-15-7band,0.115474313
4-5-15-1band,0.089224355
4-5-15-2band,0.030597544
4-5-15-3band,0.12508371
4-5-15-4band,0.171877809
4-5-15-5band,0.003491613
4-5-15-6band,0.255229641
4-5-15-7band,0.337173016
4-6-15-1band,0.097651769
4-6-15-2band,0.629692488
4-6-15-3band,0.030296084
4-6-15-4band,0.085927484
4-6-15-5band,0.061730674
4-6-15-6band,0.081703194
4-6-15-7band,0.069650142
4-7-15-1band,0.099320406
4-7-15-2band,0.588879328
4-7-15-3band,0.033348421
4-7-15-4band,0.115316591
4-7-15-5band,0.122316556
4-7-15-6band,1.026354796
4-7-15-7band,0.571370486
4-8-15-1band,0.326254008
4-8-15-2band,0.638447488
4-8-15-3band,0.037247473
4-8-15-4band,0.953987947
4-8-15-5band,0.48246965
4-8-15-6band,0.44319836
4-8-15-7band,0.264447839
4-8-15-8band,0.442802656
4-9-15-1band,0.003393978
4-9-15-2band,0.629818936
4-9-15-3band,0.042344701
4-9-15-4band,0.757675689
4-9-15-5band,0.114699296
4-9-15-6band,0.856682286
4-9-15-7band,0.757132177
